productNo	availability	warehouse	price	priceSpec	priceSpecQuantityFrom	product	description	manufacturer	range	EAN	size	gender	notes_top	notes_middle	notes_base	colour_shade	priceMoc	category_root	category
152882	1	01111000	856.02			Elie Saab Elixir Love Eau De Parfum 100 ml (woman)	Eau De Parfum	Elie Saab	Elixir Love	7640233342053	100 ml	Female	Cherry	Jasmine,Neroli,Rose	Oakmoss,Ambroxan,Patchouli			Perfumes	Eau De Parfum			
152886	3	01111001	511.10			Elie Saab Elixir Love Eau De Parfum 30 ml (woman)	Eau De Parfum	Elie Saab	Elixir Love	7640233342039	30 ml	Female	Cherry	Jasmine,Neroli,Rose	Oakmoss,Ambroxan,Patchouli			Perfumes	Eau De Parfum			
152885	5	01111001	824.90			Elie Saab Elixir Love Eau De Parfum 50 ml (woman)	Eau De Parfum	Elie Saab	Elixir Love	7640233342046	50 ml	Female	Cherry	Jasmine,Neroli,Rose	Oakmoss,Ambroxan,Patchouli			Perfumes	Eau De Parfum			
152545	63	01111000	20.02	19.05	48	Elie Saab Essence No. 1 Rose Eau De Parfum - X sample 1 ml (unisex)	Eau De Parfum - X sample	Elie Saab	Essence No. 1 Rose		1 ml	Unisex						Perfumes	Eau De Parfum - X sample			
144817	5	01111001	829.25			Elie Saab Essence No. 1 Rose Essence de Parfum 100 ml (unisex)	Essence de Parfum	Elie Saab	Essence No. 1 Rose	7640233340806	100 ml	Unisex						Perfumes	Essence de Parfum			
159107	396	01111000	19.05	18.33	48	Elie Saab Essence No. 4 Oud Essence de Parfum - X sample 1 ml (unisex)	Essence de Parfum - X sample	Elie Saab	Essence No. 4 Oud		1 ml	Unisex						Perfumes	Essence de Parfum - X sample			
144818	7	01111001	749.89			Elie Saab Essence No. 4 Oud Essence de Parfum 100 ml (unisex)	Essence de Parfum	Elie Saab	Essence No. 4 Oud	7640233340837	100 ml	Unisex						Perfumes	Essence de Parfum			
90918	189	01111001	654.86	628.57	48	Elie Saab Girl of Now Eau De Parfum 50 ml (woman)	Eau De Parfum	Elie Saab	Girl of Now	7640233340189	50 ml	Female	mandarin,Pear,Pistachio	Orange Blossom,Magnolia,Almond	Patchouli,Cashmeran,Tonka Bean,Almond			Perfumes	Eau De Parfum			
90918	189	01111001	654.86	615.54	120	Elie Saab Girl of Now Eau De Parfum 50 ml (woman)	Eau De Parfum	Elie Saab	Girl of Now	7640233340189	50 ml	Female	mandarin,Pear,Pistachio	Orange Blossom,Magnolia,Almond	Patchouli,Cashmeran,Tonka Bean,Almond			Perfumes	Eau De Parfum			
91827	500	01111001	870.01	835.03	48	Elie Saab Girl of Now Eau De Parfum 90 ml (woman)	Eau De Parfum	Elie Saab	Girl of Now	7640233340196	90 ml	Female	mandarin,Pear,Pistachio	Orange Blossom,Magnolia,Almond	Patchouli,Cashmeran,Tonka Bean,Almond			Perfumes	Eau De Parfum			
91827	500	01111001	870.01	817.67	120	Elie Saab Girl of Now Eau De Parfum 90 ml (woman)	Eau De Parfum	Elie Saab	Girl of Now	7640233340196	90 ml	Female	mandarin,Pear,Pistachio	Orange Blossom,Magnolia,Almond	Patchouli,Cashmeran,Tonka Bean,Almond			Perfumes	Eau De Parfum			
12264	7	01111000	754.23			Elie Saab Girl of Now Shine Eau De Parfum - tester 90 ml (woman)	Eau De Parfum - tester	Elie Saab	Girl of Now Shine	7640233340288	90 ml	Female	mandarin,Pear,Pineapple,Pistachio	Almond,Orange Blossom,Ylang Ylang,Jasmine	Vanilla,Patchouli,Iris			Perfumes	Eau De Parfum - tester			
98828	3	01111000	903.29			Elie Saab Girl of Now Shine Eau De Parfum 90 ml (woman)	Eau De Parfum	Elie Saab	Girl of Now Shine	7640233340257	90 ml	Female	mandarin,Pear,Pineapple,Pistachio	Almond,Orange Blossom,Ylang Ylang,Jasmine	Vanilla,Patchouli,Iris			Perfumes	Eau De Parfum			
162445	7	01111000	622.05			Elie Saab Le Parfum Bridal Eau De Parfum - tester 90 ml (woman)	Eau De Parfum - tester	Elie Saab	Le Parfum Bridal	7640233341735	90 ml	Female	Orange Blossom,mandarin,Neroli	Gardenia,Ylang Ylang,Vanilla	Musk,Amber,Benzoin			Perfumes	Eau De Parfum - tester			
164647	1	01111000	660.65			Elie Saab Le Parfum Bridal Eau De Parfum - unpacked 50 ml (woman)	Eau De Parfum - unpacked	Elie Saab	Le Parfum Bridal	9999901646473	50 ml	Female	Orange Blossom,mandarin,Neroli	Gardenia,Ylang Ylang,Vanilla	Musk,Amber,Benzoin			Perfumes	Eau De Parfum - unpacked			
151416	30	01111001	588.77			Elie Saab Le Parfum Bridal Eau De Parfum 50 ml (woman)	Eau De Parfum	Elie Saab	Le Parfum Bridal	7640233341704	50 ml	Female	Orange Blossom,mandarin,Neroli	Gardenia,Ylang Ylang,Vanilla	Musk,Amber,Benzoin			Perfumes	Eau De Parfum			
150515	34	01111001	763.16			Elie Saab Le Parfum Bridal Eau De Parfum 90 ml (woman)	Eau De Parfum	Elie Saab	Le Parfum Bridal	7640233341711	90 ml	Female	Orange Blossom,mandarin,Neroli	Gardenia,Ylang Ylang,Vanilla	Musk,Amber,Benzoin			Perfumes	Eau De Parfum			
144653	1	01111000	399.91			Elie Saab Le Parfum Eau De Parfum - unpacked 30 ml (woman)	Eau De Parfum - unpacked	Elie Saab	Le Parfum	9999901446530	30 ml	Female	Orange Blossom	Jasmine	Patchouli,Cedar,Rose,Honey			Perfumes	Eau De Parfum - unpacked			
65313	17	01111000	480.47			Elie Saab Le Parfum Eau De Parfum 30 ml (woman)	Eau De Parfum	Elie Saab	Le Parfum	7640233340004	30 ml	Female	Orange Blossom	Jasmine	Patchouli,Cedar,Rose,Honey			Perfumes	Eau De Parfum			
65313	16	01111001	526.78			Elie Saab Le Parfum Eau De Parfum 30 ml (woman)	Eau De Parfum	Elie Saab	Le Parfum	7640233340004	30 ml	Female	Orange Blossom	Jasmine	Patchouli,Cedar,Rose,Honey			Perfumes	Eau De Parfum			
65314	53	01111001	718.29	689.59	48	Elie Saab Le Parfum Eau De Parfum 50 ml (woman)	Eau De Parfum	Elie Saab	Le Parfum	7640233342886	50 ml	Female	Orange Blossom	Jasmine	Patchouli,Cedar,Rose,Honey			Perfumes	Eau De Parfum			
65511	475	01111001	896.78	882.07	48	Elie Saab Le Parfum Eau De Parfum 90 ml (woman)	Eau De Parfum	Elie Saab	Le Parfum	7640233342893	90 ml	Female	Orange Blossom	Jasmine	Patchouli,Cedar,Rose,Honey			Perfumes	Eau De Parfum			
65511	475	01111001	896.78	857.22	120	Elie Saab Le Parfum Eau De Parfum 90 ml (woman)	Eau De Parfum	Elie Saab	Le Parfum	7640233342893	90 ml	Female	Orange Blossom	Jasmine	Patchouli,Cedar,Rose,Honey			Perfumes	Eau De Parfum			
72921	94	01111001	887.62	852.16	48	Elie Saab Le Parfum Eau De Parfum Intense 90 ml (woman)	Eau De Parfum Intense	Elie Saab	Le Parfum Intense	7640233341025	90 ml	Female	Orange Blossom	Ylang Ylang,Rose,Honey	Patchouli,Amber			Perfumes	Eau De Parfum Intense			
132964	5	01111000	681.87			Elie Saab Le Parfum Essentiel Eau De Parfum - tester 90 ml (woman)	Eau De Parfum - tester	Elie Saab	Le Parfum Essentiel	7640233340141	90 ml	Female	Orange Blossom,mandarin	Gardenia	Patchouli,Cedar			Perfumes	Eau De Parfum - tester			
98826	1	01111000	486.98			Elie Saab Le Parfum in White Eau De Parfum 30 ml (woman)	Eau De Parfum	Elie Saab	Le Parfum in White	7640233340103	30 ml	Female	Orange Blossom,Red Berries,Bergamot,mandarin	Jasmine,Peach	Patchouli,Amber,Musk,Tolu Balsam,Vanilla,Benzoin			Perfumes	Eau De Parfum			
98827	21	01111001	700.44			Elie Saab Le Parfum in White Eau De Parfum 50 ml (woman)	Eau De Parfum	Elie Saab	Le Parfum in White	7640233340110	50 ml	Female	Orange Blossom,Red Berries,Bergamot,mandarin	Jasmine,Peach	Patchouli,Amber,Musk,Tolu Balsam,Vanilla,Benzoin			Perfumes	Eau De Parfum			
97689	29	01111001	1005.80			Elie Saab Le Parfum in White Eau De Parfum 90 ml (woman)	Eau De Parfum	Elie Saab	Le Parfum in White	7640233340127	90 ml	Female	Orange Blossom,Red Berries,Bergamot,mandarin	Jasmine,Peach	Patchouli,Amber,Musk,Tolu Balsam,Vanilla,Benzoin			Perfumes	Eau De Parfum			
137444	20	01111001	485.54			Elie Saab Le Parfum Lumière Eau De Parfum 30 ml (woman)	Eau De Parfum	Elie Saab	Le Parfum Lumière	7640233340707	30 ml	Female	Orange Blossom,mandarin,Ylang Ylang	Jasmine Sambac,Gardenia,Tuberose	Patchouli,Amber,Musk,Woody Notes			Perfumes	Eau De Parfum			
137443	10	01111001	675.84			Elie Saab Le Parfum Lumière Eau De Parfum 50 ml (woman)	Eau De Parfum	Elie Saab	Le Parfum Lumière	7640233340714	50 ml	Female	Orange Blossom,mandarin,Ylang Ylang	Jasmine Sambac,Gardenia,Tuberose	Patchouli,Amber,Musk,Woody Notes			Perfumes	Eau De Parfum			
137442	95	01111001	763.88	733.49	48	Elie Saab Le Parfum Lumière Eau De Parfum 90 ml (woman)	Eau De Parfum	Elie Saab	Le Parfum Lumière	7640233340721	90 ml	Female	Orange Blossom,mandarin,Ylang Ylang	Jasmine Sambac,Gardenia,Tuberose	Patchouli,Amber,Musk,Woody Notes			Perfumes	Eau De Parfum			
162434	65	01111001	842.75	808.98	48	Elie Saab L'Homme Eau De Parfum 100 ml (man)	Eau De Parfum	Elie Saab	L'Homme	7640233342565	100 ml	Male	Pink Pepper,Bergamot	Cedarwood,Vetiver	Myrrh,Patchouli			Perfumes	Eau De Parfum			
162437	98	01111001	570.92	548.25	48	Elie Saab L'Homme Eau De Parfum 50 ml (man)	Eau De Parfum	Elie Saab	L'Homme	7640233342558	50 ml	Male	Pink Pepper,Bergamot	Cedarwood,Vetiver	Myrrh,Patchouli			Perfumes	Eau De Parfum			
142579	5	01111001	688.38			Elie Saab Nuit Noor Eau De Parfum 90 ml (woman)	Eau De Parfum	Elie Saab	Nuit Noor	7640233341001	90 ml	Female						Perfumes	Eau De Parfum			
43503	38	01111001	138.21			Elizabeth Arden 5th Avenue Deodorant VAPO 150 ml (woman)	Deodorant VAPO	Elizabeth Arden	5th Avenue	85805759605	150 ml	Female	Magnolia,Bergamot	Floral Notes	Dry Wood			Perfumes	Deodorant VAPO			
27194	93	01111000	240.48	230.83	48	Elizabeth Arden 5th Avenue Eau De Parfum - tester 125 ml (woman)	Eau De Parfum - tester	Elizabeth Arden	5th Avenue	085805950149	125 ml	Female	Magnolia,Bergamot	Floral Notes	Dry Wood			Perfumes	Eau De Parfum - tester			
190	500	01111001	348.05	334.06	48	Elizabeth Arden 5th Avenue Eau De Parfum 125 ml (woman)	Eau De Parfum	Elizabeth Arden	5th Avenue	085805390600	125 ml	Female	Magnolia,Bergamot	Floral Notes	Dry Wood			Perfumes	Eau De Parfum			
31724	28	01111001	178.97			Elizabeth Arden 5th Avenue Eau De Parfum 30 ml (woman)	Eau De Parfum	Elizabeth Arden	5th Avenue	085805390402	30 ml	Female	Magnolia,Bergamot	Floral Notes	Dry Wood			Perfumes	Eau De Parfum			
179	41	01111001	285.10			Elizabeth Arden 5th Avenue Eau De Parfum 75 ml (woman)	Eau De Parfum	Elizabeth Arden	5th Avenue	085805390501	75 ml	Female	Magnolia,Bergamot	Floral Notes	Dry Wood			Perfumes	Eau De Parfum			
57991	20	01111001	429.09			Elizabeth Arden 5th Avenue EDP 125 ml + BL 100 ml (woman)	Gift Set EDP	Elizabeth Arden	5th Avenue	085805260620	1 pcs	Female	Magnolia,Bergamot	Floral Notes	Dry Wood			Perfumes	Gift Set EDP			
74451	113	01111001	226.73	217.80	48	Elizabeth Arden 5th Avenue NYC Eau De Parfum 75 ml (woman)	Eau De Parfum	Elizabeth Arden	5th Avenue NYC	085805156596	75 ml	Female	Bergamot,Peach,Apple	Black Currant,Jasmine,Peony,Plum Blossom	Amber,Vanilla,Tonka Bean,Musk,Sandalwood			Perfumes	Eau De Parfum			
93463	32	01111001	252.05			Elizabeth Arden 5th Avenue NYC Uptown Eau De Parfum 75 ml (woman)	Eau De Parfum	Elizabeth Arden	5th Avenue NYC Uptown	085805556877	75 ml	Female	White Wine,Petitgrain,Pink Pepper	Magnolia,Cherry Blossom,Ivy,Cyclamen	Vanilla,Musk,Sandalwood,Tonka Bean			Perfumes	Eau De Parfum			
160840	17	01111001	264.60			Elizabeth Arden 5th Avenue NYC Vibe Eau De Parfum 125 ml (woman)	Eau De Parfum	Elizabeth Arden	5th Avenue NYC Vibe	85805378622	125 ml	Female	Pear,Red Currant,Nectarine	Violet,Freesia,Jasmine,Rose	Coconut Nectar,Patchouli,Woody Notes,Musk			Perfumes	Eau De Parfum			
135757	2	01111001	309.70			Elizabeth Arden 5th Avenue NYC Vibe Eau De Parfum 75 ml (woman)	Eau De Parfum	Elizabeth Arden	5th Avenue NYC Vibe	085805240790	75 ml	Female	Pear,Red Currant,Nectarine	Violet,Freesia,Jasmine,Rose	Coconut Nectar,Patchouli,Woody Notes,Musk			Perfumes	Eau De Parfum			
96719	48	01111001	546.80			Elizabeth Arden Advanced Ceramide Capsules Daily Youth Restoring Eye Serum 10,5 ml	Eye serum in capsules	Elizabeth Arden	Advanced	85805559090	10.5 ml							Cosmetics	Eye Serum			
136845	90	01111001	815.01	782.45	48	Elizabeth Arden Advanced Ceramide Lift and Firm Day Cream SPF 15 PA ++ 50 ml	Ceramide Moisturizering Cream	Elizabeth Arden	Advanced	085805411169	50 ml							Cosmetics	Ceramide Moisturizering Cream			
141517	22	01111001	560.07			Elizabeth Arden Advanced Ceramide Lift and Firm Eye Cream 15 ml	Anti-wrinkle Eye Cream	Elizabeth Arden	Advanced	85805410995	15 ml							Cosmetics	Anti-wrinkle Eye Cream			
150720	46	01111001	732.77			Elizabeth Arden Advanced Ceramide Lift and Firm Night Cream 50 ml	Firming Night Cream	Elizabeth Arden	Advanced	85805410964	50 ml							Cosmetics	Firming Night Cream			
142331	22	01111001	420.41			Elizabeth Arden Advanced Light Ceramide Capsules Strengthening & Refining Serum 14 ml	Capsule serum	Elizabeth Arden	Advanced	085805211554	14 ml							Cosmetics	Ceramid Capsules			
170215	14	01111001	357.70			Elizabeth Arden Always Red Eau De Toilette 100 ml (woman)	Eau De Toilette	Elizabeth Arden	Always Red	85805261078	100 ml	Female	Plum,Passionfruit,Blood Orange	Jasmine,Rose,Freesia	Amber,Mahogany,Pralines			Perfumes	Eau De Toilette			
170277	1	01111001	370.97			Elizabeth Arden Always Red Femme 2024 Eau De Toilette 100 ml (woman)	Eau De Toilette	Elizabeth Arden	Always Red Femme 2024	85805261085	100 ml	Female	Pear,Black Currant,Lemon	Davana,Peach Blossom,Jasmine	Patchouli,Vanilla,Cedarwood,Moss			Perfumes	Eau De Toilette			
142110	119	01111001	430.54			Elizabeth Arden Anti-aging Treatment Boosting Cleanser 125 ml	Anti-aging Treatment Boosting Cleanser	Elizabeth Arden	Prevage	85805161682	125 ml							Cosmetics	Face Peeling			
191	92	01111001	234.21	224.80	48	Elizabeth Arden Beauty Eau De Parfum 100 ml (woman)	Eau De Parfum	Elizabeth Arden	Beauty	085805785345	100 ml	Female	Green Notes,Rice Flower,Iris,Bergamot	Lotus,Rhubarb,Lily,Ginger	Musk,Sandalwood,Amber			Perfumes	Eau De Parfum			
31726	4	01111001	178.73			Elizabeth Arden Beauty Eau De Parfum 50 ml (woman)	Eau De Parfum	Elizabeth Arden	Beauty	085805785147	50 ml	Female	Green Notes,Rice Flower,Iris,Bergamot	Lotus,Rhubarb,Lily,Ginger	Musk,Sandalwood,Amber			Perfumes	Eau De Parfum			
93012	95	01111001	122.77	117.95	48	Elizabeth Arden Blue Grass Perfumed Deostick 40 ml (woman)	Perfumed Deostick	Elizabeth Arden	Blue Grass	085805556419	40 ml	Female	Rose,Jasmine,Lily,Lavender,Geranium,Orange Blossom	Vetiver,Clove,Laurels	Sandalwood,Virginia Cedar,Musk			Perfumes	Perfumed Deostick			
132030	2	01111001	316.70			Elizabeth Arden Ceramide Purifying Cream Cleanser 125 ml	Cleansing Cream	Elizabeth Arden	Ceramide	85805304508	125 ml							Cosmetics	Cleansing Cream			
132032	14	01111001	436.09			Elizabeth Arden Ceramide Vitamin C Capsules Radiance Renewal Serum 14 ml	Ceramide Capsules Radiance Renewal Serum	Elizabeth Arden	Ceramide	085805231941	14 ml							Cosmetics	Ceramid Capsules			
46035	113	01111001	261.94	251.57	48	Elizabeth Arden Eight Hour Cream 50 ml	Protective Cream	Elizabeth Arden	Eight Hour	085805425234	50 ml							Cosmetics	Protective Cream			
98356	42	01111001	190.31			Elizabeth Arden Eight Hour Cream Lip Protectant Stick SPF 15 (01 Honey) 3,7 g	Lip Balm with SPF	Elizabeth Arden	Eight Hour	085805070403	3.7 g					01 Honey		Cosmetics	Lip Balm with SPF			
154584	10	01111000	200.20			Elizabeth Arden Eight Hour Cream® Noursing Lip Balm SPF 20 PA++ tester 14,8 ml	Lip Balm	Elizabeth Arden	Skin Care	9999901545844	14.8 ml							Cosmetics	Lip Balm			
87780	3	01111001	274.24			Elizabeth Arden Eight Hour Skin Protectant Lightly Scented Cream 50 ml	Protective Cream	Elizabeth Arden	Eight Hour	85805132026	50 ml							Cosmetics	Protective Cream			
170998	27	01111001	181.86			Elizabeth Arden Eight Hour Targeted Sun Defence Hydrating Stick SPF 40 6,8 g	Face Sunscreen	Elizabeth Arden	Eight Hour	85805282738	6.8 g							Cosmetics	Face Sunscreen			
12186	65	01111001	229.14	219.97	48	Elizabeth Arden Grand Entrance Mascara (01 Stunning Black) 8,5 ml	Volume Mascara	Elizabeth Arden	Grand Entrance	085805544492	8.5 ml					01 Stunning Black		Cosmetics	Volume Mascara			
74689	16	01111001	135.80			Elizabeth Arden Green Tea Body Lotion 200 ml (woman)	Body Lotion	Elizabeth Arden	Green Tea	085805329341	200 ml	Female						Perfumes	Body Lotion			
169456	52	01111000	103.47	99.37	48	Elizabeth Arden Green Tea Citron Freesia Eau De Toilette - tester 100 ml (unisex)	Eau De Toilette - tester	Elizabeth Arden	Green Tea Citron Freesia	85805254513	100 ml	Unisex	Green Tea,Bergamot,mandarin,Lemon Grass	Freesia,Reseda,Jasmine Sambac,Black Pepper	Mate,Birch Tree,Musk			Perfumes	Eau De Toilette - tester			
150333	74	01111001	185.00	177.52	48	Elizabeth Arden Green Tea Citron Freesia Eau De Toilette 100 ml (unisex)	Eau De Toilette	Elizabeth Arden	Green Tea Citron Freesia	85805254476	100 ml	Unisex	Green Tea,Bergamot,mandarin,Lemon Grass	Freesia,Reseda,Jasmine Sambac,Black Pepper	Mate,Birch Tree,Musk			Perfumes	Eau De Toilette			
166835	2	01111000	99.86			Elizabeth Arden Green Tea Coconut Breeze Eau De Toilette - tester 100 ml (woman)	Eau De Toilette - tester	Elizabeth Arden	Green Tea Coconut Breeze	085805260132	100 ml	Female						Perfumes	Eau De Toilette - tester			
13020	96	01111001	158.95	152.68	48	Elizabeth Arden Green Tea Deodorant VAPO 150 ml (woman)	Deodorant VAPO	Elizabeth Arden	Green Tea	85805199180	150 ml	Female						Perfumes	Deodorant VAPO			
52898	392	01111000	141.83	136.04	48	Elizabeth Arden Green Tea Eau De Toilette - tester 100 ml (woman)	Eau De Toilette - tester	Elizabeth Arden	Green Tea	85805907006	100 ml	Female						Perfumes	Eau De Toilette - tester			
192	412	01111001	207.91	202.37	48	Elizabeth Arden Green Tea Eau De Toilette 100 ml (woman)	Eau De Toilette	Elizabeth Arden	Green Tea	085805268848	100 ml	Female						Perfumes	Eau De Toilette			
192	412	01111001	207.91	196.58	240	Elizabeth Arden Green Tea Eau De Toilette 100 ml (woman)	Eau De Toilette	Elizabeth Arden	Green Tea	085805268848	100 ml	Female						Perfumes	Eau De Toilette			
76350	221	01111001	213.22	204.78	48	Elizabeth Arden Green Tea Honey Drops Body Cream 400 ml (woman)	Body Cream	Elizabeth Arden	Green Tea	085805029852	400 ml	Female						Perfumes	Body Cream			
76350	221	01111001	213.22	200.44	120	Elizabeth Arden Green Tea Honey Drops Body Cream 400 ml (woman)	Body Cream	Elizabeth Arden	Green Tea	085805029852	400 ml	Female						Perfumes	Body Cream			
73298	500	01111001	242.89	238.31	120	Elizabeth Arden Green Tea Honey Drops Body Cream 500 ml (woman)	Body Cream	Elizabeth Arden	Green Tea	085805071387	500 ml	Female						Perfumes	Body Cream			
98065	26	01111000	99.62			Elizabeth Arden Green Tea Lavender Eau De Toilette - tester 100 ml (woman)	Eau De Toilette - tester	Elizabeth Arden	Green Tea Lavender	858051008724	100 ml	Female	Lemon,mandarin,Chamomile,Mint	Lavender,Tea,Magnolia	Musk,Ambrette (Musk Mallow),Birch Tree			Perfumes	Eau De Toilette - tester			
69734	21	01111001	161.12			Elizabeth Arden Green Tea Lotus Eau De Toilette 100 ml (woman)	Eau De Toilette	Elizabeth Arden	Green Tea Lotus	085805076450	100 ml	Female	Plum,Cherry Blossom,Yuzu	Lily,Lotus,Tea,Osmanthus	Musk,Birch Tree			Perfumes	Eau De Toilette			
157285	23	01111000	130.01			Elizabeth Arden Green Tea Lychee Lime Eau De Toilette - tester 100 ml (woman)	Eau De Toilette - tester	Elizabeth Arden	Green Tea Lychee Lime	85805248765	100 ml	Female	Lychee,Italian bergamot,key lime	Egyptian geranium,Water Lily,Magnolia	Lychee,Green Tea			Perfumes	Eau De Toilette - tester			
15760	19	01111000	98.41			Elizabeth Arden Green Tea Mimosa Eau De Toilette - tester 100 ml (woman)	Eau De Toilette - tester	Elizabeth Arden	Green Tea Mimosa	085805199432	100 ml	Female	Tea,Citruses	Mimosa	Heliotrope,Ambrette (Musk Mallow)			Perfumes	Eau De Toilette - tester			
88696	31	01111001	176.32			Elizabeth Arden Green Tea Mimosa Eau De Toilette 100 ml (woman)	Eau De Toilette	Elizabeth Arden	Green Tea Mimosa	085805199425	100 ml	Female	Tea,Citruses	Mimosa	Heliotrope,Ambrette (Musk Mallow)			Perfumes	Eau De Toilette			
91771	34	01111000	135.07			Elizabeth Arden Green Tea Nectarine Blossom Eau De Toilette - tester 100 ml (woman)	Eau De Toilette - tester	Elizabeth Arden	Green Tea Nectarine Blossom	9900000002862	100 ml	Female	Peach,Bergamot,Fruity Notes,Tea	Tea,Nectarine,Nectarne Blossom	Musk			Perfumes	Eau De Toilette - tester			
84603	114	01111001	170.29	163.53	48	Elizabeth Arden Green Tea Nectarine Blossom Eau De Toilette 100 ml (woman)	Eau De Toilette	Elizabeth Arden	Green Tea Nectarine Blossom	85805544829	100 ml	Female	Peach,Bergamot,Fruity Notes,Tea	Tea,Nectarine,Nectarne Blossom	Musk			Perfumes	Eau De Toilette			
52303	427	01111001	172.70	168.84	120	Elizabeth Arden Green Tea Perfumed Shower Gel 500 ml (woman)	Perfumed Shower Gel	Elizabeth Arden	Green Tea	085805066925	500 ml	Female						Perfumes	Perfumed Shower Gel			
179530	3	01111001	268.46			Elizabeth Arden Green Tea Pistachio Crunch Body Cream 500 ml (woman)	Body Cream	Elizabeth Arden	Green Tea Pistachio Crunch	85805378363	500 ml	Female	Italian bergamot,pistachio husk accord,Green Tea	Heliotrope	Vanilla Bean,White Amber,Brown Sugar			Perfumes	Body Cream			
173681	83	01111001	159.67	153.16	48	Elizabeth Arden Green Tea Pistachio Crunch Eau De Toilette 100 ml (woman)	Eau De Toilette	Elizabeth Arden	Green Tea Pistachio Crunch	85805378349	100 ml	Female	Italian bergamot,pistachio husk accord,Green Tea	Heliotrope	Vanilla Bean,White Amber,Brown Sugar			Perfumes	Eau De Toilette			
141630	33	01111000	102.27			Elizabeth Arden Green Tea Sakura Blossom Eau De Toilette - tester 100 ml (woman)	Eau De Toilette - tester	Elizabeth Arden	Green Tea Sakura Blossom	85805242732	100 ml	Female	Bergamot,mandarin,Almond,Violet Leaf	Green Tea,Cherry Blossom,Peony,Jasmine Sambac	Birch Tree,Musk,Ambrette (Musk Mallow)			Perfumes	Eau De Toilette - tester			
136182	54	01111001	183.55	176.08	48	Elizabeth Arden Green Tea Sakura Blossom Eau De Toilette 100 ml (woman)	Eau De Toilette	Elizabeth Arden	Green Tea Sakura Blossom	85805242718	100 ml	Female	Bergamot,mandarin,Almond,Violet Leaf	Green Tea,Cherry Blossom,Peony,Jasmine Sambac	Birch Tree,Musk,Ambrette (Musk Mallow)			Perfumes	Eau De Toilette			
179604	53	01111001	212.26	210.33	48	Elizabeth Arden Lasting Impression Mascara (01 Lasting Black) 8,5 ml	Lash Extending Mascara	Elizabeth Arden	Make-up	085805556020	8.5 ml	Female				01 Lasting Black		Cosmetics	Lash Extending Mascara			
45335	39	01111001	321.28			Elizabeth Arden Mediterranean Eau De Parfum 100 ml (woman)	Eau De Parfum	Elizabeth Arden	Mediterranean	085805063665	100 ml	Female	mandarin,Plum,Peach	Magnolia,Orchid,Wisteria	Sandalwood,Amber,Musk			Perfumes	Eau De Parfum			
18355	25	01111001	294.51			Elizabeth Arden My Fifth Avenue Eau De Parfum 50 ml (woman)	Eau De Parfum	Elizabeth Arden	My Fifth Avenue	085805219758	50 ml	Female	Lemon,mandarin,Violet Leaf,Floral Notes,Ozonic Notes	Lotus,Jasmine,Hedione,Lily-of-the-Valley,Pear,Rose	Musk,Amberwood,Orris Root,Cedar			Perfumes	Eau De Parfum			
57816	1	01111000	218.77			Elizabeth Arden Pretty Eau De Parfum - tester 100 ml (woman)	Eau De Parfum - tester	Elizabeth Arden	Pretty	085805506308	100 ml	Female	mandarin,Orange Blossom,Peach	Jasmine,Lily,Peony,Iris	Musk,Amber,Woody Notes			Perfumes	Eau De Parfum - tester			
51831	26	01111001	328.03			Elizabeth Arden Pretty Eau De Parfum 100 ml (woman)	Eau De Parfum	Elizabeth Arden	Pretty	085805506261	100 ml	Female	mandarin,Orange Blossom,Peach	Jasmine,Lily,Peony,Iris	Musk,Amber,Woody Notes			Perfumes	Eau De Parfum			
147166	17	01111001	1347.58			Elizabeth Arden Prevage Anti Aging Overnight Cream 50 ml	Night Cream	Elizabeth Arden	Prevage	85805259471	50 ml							Cosmetics	Night Cream			
196	19	01111001	340.33			Elizabeth Arden Provocative Woman Eau De Parfum 100 ml (woman)	Eau De Parfum	Elizabeth Arden	Provocative Woman	085805004675	100 ml	Female	White Ginger Lily,Quince,Water Lily	Pink Freesia,Orchid,Papaya Blossom	Red Jantar (Amber),Sand,Hinoki Wood			Perfumes	Eau De Parfum			
44961	7	01111001	207.19			Elizabeth Arden Provocative Woman Eau De Parfum 30 ml (woman)	Eau De Parfum	Elizabeth Arden	Provocative Woman	085805004651	30 ml	Female	White Ginger Lily,Quince,Water Lily	Pink Freesia,Orchid,Papaya Blossom	Red Jantar (Amber),Sand,Hinoki Wood			Perfumes	Eau De Parfum			
56020	79	01111001	264.36	253.74	48	Elizabeth Arden Red Door Body Lotion 200 ml (woman)	Body Lotion	Elizabeth Arden	Red Door	85805251642	200 ml	Female	Lily-of-the-Valley,Freesia,Violet	red rose,Orange Blossom,Jasmine,Ylang Ylang	Honey,Oakmoss,Sandalwood			Perfumes	Body Lotion			
91608	469	01111001	340.09	326.34	48	Elizabeth Arden Red Door Eau De Toilette 100 ml (woman)	Eau De Toilette	Elizabeth Arden	Red Door	085805558420	100 ml	Female	Lily-of-the-Valley,Freesia,Violet	red rose,Orange Blossom,Jasmine,Ylang Ylang	Honey,Oakmoss,Sandalwood			Perfumes	Eau De Toilette			
91608	469	01111001	340.09	319.59	120	Elizabeth Arden Red Door Eau De Toilette 100 ml (woman)	Eau De Toilette	Elizabeth Arden	Red Door	085805558420	100 ml	Female	Lily-of-the-Valley,Freesia,Violet	red rose,Orange Blossom,Jasmine,Ylang Ylang	Honey,Oakmoss,Sandalwood			Perfumes	Eau De Toilette			
